episode,episode_steps,episode_reward,max_tile,total_step
1929,846,7548.0,512,734120
1930,462,5224.0,512,734582
1931,316,3160.0,256,734898
1932,664,7060.0,512,735562
1933,505,6016.0,512,736067
1934,547,6528.0,512,736614
1935,361,3916.0,256,736975
1936,514,7268.0,512,737489
1937,440,5348.0,512,737929
1938,164,1492.0,128,738093
1939,379,5068.0,512,738472
1940,452,5476.0,512,738924
1941,334,3412.0,256,739258
1942,339,4848.0,512,739597
1943,256,2704.0,256,739853
1944,434,5724.0,512,740287
1945,267,3152.0,256,740554
1946,299,3548.0,256,740853
1947,417,5916.0,512,741270
1948,306,3620.0,256,741576
1949,356,3292.0,256,741932
1950,562,7112.0,512,742494
1951,292,3160.0,256,742786
1952,288,3200.0,256,743074
1953,304,3244.0,256,743378
1954,296,3124.0,256,743674
1955,182,1764.0,128,743856
1956,550,6680.0,512,744406
1957,529,6528.0,512,744935
1958,263,1428.0,128,745198
1959,136,1300.0,128,745334
1960,394,5068.0,512,745728
1961,379,4652.0,512,746107
1962,356,5092.0,512,746463
1963,209,2404.0,256,746672
1964,275,2124.0,256,746947
1965,206,1376.0,128,747153
1966,248,2680.0,256,747401
1967,543,6468.0,512,747944
1968,211,2068.0,128,748155
1969,335,3260.0,256,748490
1970,759,9728.0,1024,749249
1971,440,4936.0,256,749689
1972,471,5748.0,512,750160
1973,759,12132.0,1024,750919
1974,456,6156.0,512,751375
1975,262,3032.0,256,751637
1976,459,6112.0,512,752096
1977,459,5628.0,512,752555
1978,523,3920.0,256,753078
1979,683,8544.0,512,753761
1980,556,7348.0,512,754317
1981,230,2764.0,256,754547
1982,601,10028.0,1024,755148
1983,271,3180.0,256,755419
1984,476,5516.0,512,755895
1985,511,5696.0,512,756406
1986,337,3420.0,256,756743
1987,511,6060.0,512,757254
1988,421,3392.0,256,757675
1989,499,6388.0,512,758174
1990,232,2764.0,256,758406
1991,482,6492.0,512,758888
1992,297,3500.0,256,759185
1993,393,4996.0,512,759578
1994,273,2492.0,256,759851
1995,500,6312.0,512,760351
1996,443,4952.0,512,760794
1997,174,1492.0,128,760968
1998,316,3620.0,256,761284
1999,576,3120.0,256,761860
2000,276,3080.0,256,762136
2001,224,2340.0,256,762360
2002,377,5400.0,512,762737
2003,154,1460.0,128,762891
2004,133,1124.0,128,763024
2005,278,3228.0,256,763302
2006,252,2268.0,256,763554
2007,229,2456.0,256,763783
2008,418,5380.0,512,764201
2009,459,5468.0,512,764660
2010,466,6784.0,512,765126
2011,671,7136.0,512,765797
2012,425,5412.0,512,766222
2013,336,3024.0,256,766558
2014,308,3336.0,256,766866
2015,491,3076.0,256,767357
2016,422,5764.0,512,767779
2017,306,3836.0,256,768085
2018,346,3548.0,256,768431
2019,204,2016.0,128,768635
2020,383,4856.0,512,769018
2021,459,6728.0,512,769477
2022,308,2716.0,256,769785
2023,287,3076.0,256,770072
2024,505,5648.0,512,770577
2025,392,5336.0,512,770969
2026,787,11316.0,1024,771756
2027,474,5648.0,512,772230
2028,240,2696.0,256,772470
2029,429,5436.0,512,772899
2030,426,5684.0,512,773325
2031,587,4772.0,512,773912
2032,413,5344.0,512,774325
2033,176,2040.0,256,774501
2034,379,2924.0,256,774880
2035,496,6888.0,512,775376
2036,253,3040.0,256,775629
2037,292,2208.0,128,775921
2038,591,9524.0,1024,776512
2039,571,6772.0,512,777083
2040,616,6988.0,512,777699
2041,610,7364.0,512,778309
2042,765,10616.0,1024,779074
2043,459,5588.0,512,779533
2044,425,3820.0,256,779958
2045,309,4016.0,256,780267
2046,266,3096.0,256,780533
2047,318,3052.0,256,780851
2048,291,3396.0,256,781142
2049,395,5632.0,512,781537
2050,890,12344.0,1024,782427
2051,309,3384.0,256,782736
2052,553,6660.0,512,783289
2053,490,5464.0,512,783779
2054,385,5308.0,512,784164
2055,450,6300.0,512,784614
2056,356,2944.0,256,784970
2057,706,10144.0,1024,785676
2058,342,3488.0,256,786018
2059,416,5324.0,512,786434
2060,576,3068.0,256,787010
2061,445,5632.0,512,787455
2062,218,2460.0,256,787673
2063,403,5456.0,512,788076
2064,533,7340.0,512,788609
2065,284,2460.0,256,788893
2066,509,6784.0,512,789402
2067,495,6964.0,512,789897
2068,481,6960.0,512,790378
2069,571,6856.0,512,790949
2070,214,2444.0,256,791163
2071,563,6168.0,512,791726
2072,541,6660.0,512,792267
2073,987,7484.0,512,793254
2074,549,7016.0,512,793803
2075,634,7348.0,512,794437
2076,403,5380.0,512,794840
2077,491,6272.0,512,795331
2078,533,7028.0,512,795864
2079,166,1652.0,128,796030
2080,443,5316.0,512,796473
2081,309,3232.0,256,796782
2082,618,7028.0,512,797400
2083,281,3324.0,256,797681
2084,442,6364.0,512,798123
2085,293,2612.0,256,798416
2086,380,5380.0,512,798796
2087,372,4696.0,512,799168
2088,376,3928.0,256,799544
2089,727,10868.0,1024,800271
2090,480,6976.0,512,800751
2091,416,5536.0,512,801167
2092,291,1468.0,128,801458
2093,293,3324.0,256,801751
2094,345,5060.0,512,802096
2095,543,5468.0,512,802639
2096,205,1728.0,128,802844
2097,334,3340.0,256,803178
2098,387,3832.0,256,803565
2099,296,3072.0,256,803861
2100,293,2872.0,256,804154
2101,589,7184.0,512,804743
2102,573,7296.0,512,805316
2103,473,5312.0,512,805789
2104,506,5848.0,512,806295
2105,761,11028.0,1024,807056
2106,426,5340.0,512,807482
2107,613,7268.0,512,808095
2108,500,3588.0,256,808595
2109,418,4812.0,256,809013
2110,269,2796.0,256,809282
2111,213,2316.0,256,809495
2112,383,4604.0,512,809878
2113,302,3068.0,256,810180
2114,862,12016.0,1024,811042
2115,532,7048.0,512,811574
2116,876,11488.0,1024,812450
2117,467,5508.0,512,812917
2118,524,7024.0,512,813441
2119,537,6424.0,512,813978
2120,534,7032.0,512,814512
2121,456,6452.0,512,814968
2122,624,8488.0,512,815592
2123,510,7196.0,512,816102
2124,417,5512.0,512,816519
2125,541,6772.0,512,817060
2126,482,6004.0,512,817542
2127,556,7200.0,512,818098
2128,514,2728.0,256,818612
2129,520,7176.0,512,819132
2130,520,6424.0,512,819652
2131,264,3208.0,256,819916
2132,438,6296.0,512,820354
2133,532,6796.0,512,820886
2134,477,6780.0,512,821363
2135,152,1332.0,128,821515
2136,392,3356.0,256,821907
2137,1135,14696.0,1024,823042
2138,196,2024.0,128,823238
2139,660,3164.0,256,823898
2140,874,8044.0,512,824772
2141,281,3092.0,256,825053
2142,932,11684.0,1024,825985
2143,487,6900.0,512,826472
2144,654,6832.0,512,827126
2145,336,3240.0,256,827462
2146,304,3588.0,256,827766
2147,392,3544.0,256,828158
2148,577,7108.0,512,828735
2149,435,3768.0,256,829170
2150,274,3436.0,256,829444
2151,505,7124.0,512,829949
2152,314,3612.0,256,830263
2153,300,3164.0,256,830563
2154,636,6428.0,512,831199
2155,438,5344.0,512,831637
2156,185,1448.0,128,831822
2157,140,1352.0,128,831962
2158,495,7020.0,512,832457
2159,510,7068.0,512,832967
2160,495,6756.0,512,833462
2161,223,2604.0,256,833685
2162,905,6200.0,512,834590
2163,287,2856.0,256,834877
2164,559,6428.0,512,835436
2165,376,5136.0,512,835812
2166,563,5740.0,512,836375
2167,307,3748.0,256,836682
2168,587,7268.0,512,837269
2169,203,2144.0,128,837472
2170,559,7068.0,512,838031
2171,475,6848.0,512,838506
2172,211,2444.0,256,838717
2173,676,11272.0,1024,839393
2174,241,2460.0,256,839634
2175,457,6328.0,512,840091
2176,572,7092.0,512,840663
2177,849,12244.0,1024,841512
2178,336,4580.0,512,841848
2179,529,7060.0,512,842377
2180,612,7748.0,512,842989
2181,324,3084.0,256,843313
2182,201,1460.0,128,843514
2183,722,6936.0,512,844236
2184,264,2920.0,256,844500
2185,293,3040.0,256,844793
2186,507,7092.0,512,845300
2187,331,3156.0,256,845631
2188,469,4584.0,256,846100
2189,452,3816.0,256,846552
2190,1021,12100.0,1024,847573
2191,264,3112.0,256,847837
2192,465,5460.0,512,848302
2193,512,7004.0,512,848814
2194,205,2440.0,256,849019
2195,518,6308.0,512,849537
2196,572,5544.0,512,850109
2197,175,1476.0,128,850284
2198,414,5760.0,512,850698
2199,451,6232.0,512,851149
2200,520,7008.0,512,851669
2201,309,3400.0,256,851978
2202,280,3384.0,256,852258
2203,501,7056.0,512,852759
2204,181,1620.0,128,852940
2205,581,6136.0,512,853521
2206,387,4056.0,256,853908
2207,697,10048.0,1024,854605
2208,445,6376.0,512,855050
2209,579,6764.0,512,855629
2210,550,7124.0,512,856179
2211,585,6520.0,512,856764
2212,664,7428.0,512,857428
2213,472,6412.0,512,857900
2214,450,6420.0,512,858350
2215,284,3212.0,256,858634
2216,382,5288.0,512,859016
2217,530,7144.0,512,859546
2218,231,2056.0,128,859777
2219,452,6324.0,512,860229
2220,276,3084.0,256,860505
2221,466,6728.0,512,860971
2222,295,2984.0,256,861266
2223,517,6940.0,512,861783
2224,275,4144.0,512,862058
2225,312,3160.0,256,862370
2226,271,3048.0,256,862641
2227,934,11800.0,1024,863575
2228,314,3108.0,256,863889
2229,552,7136.0,512,864441
2230,226,2312.0,256,864667
2231,531,6712.0,512,865198
2232,540,7124.0,512,865738
2233,308,3184.0,256,866046
2234,673,7460.0,512,866719
2235,507,5440.0,512,867226
2236,574,7148.0,512,867800
2237,796,12192.0,1024,868596
2238,511,7100.0,512,869107
2239,679,10352.0,1024,869786
2240,446,6432.0,512,870232
2241,599,7788.0,512,870831
2242,526,7044.0,512,871357
2243,262,2976.0,256,871619
2244,536,7084.0,512,872155
2245,285,3052.0,256,872440
2246,214,1476.0,128,872654
2247,369,4876.0,512,873023
2248,231,2636.0,256,873254
2249,541,7116.0,512,873795
2250,644,6408.0,512,874439
2251,298,2992.0,256,874737
2252,557,7772.0,512,875294
2253,225,1676.0,128,875519
2254,428,5448.0,512,875947
2255,323,3680.0,256,876270
2256,624,5548.0,512,876894
2257,522,6272.0,512,877416
2258,374,5248.0,512,877790
2259,767,6908.0,512,878557
2260,297,3700.0,256,878854
2261,97,608.0,64,878951
2262,439,6148.0,512,879390
2263,267,3120.0,256,879657
2264,317,4456.0,512,879974
2265,433,5060.0,512,880407
2266,375,3532.0,256,880782
2267,299,3740.0,256,881081
2268,657,9592.0,1024,881738
2269,432,5996.0,512,882170
2270,229,2800.0,256,882399
2271,309,3212.0,256,882708
2272,526,7064.0,512,883234
2273,218,1908.0,128,883452
2274,559,7080.0,512,884011
2275,801,12092.0,1024,884812
2276,313,3752.0,256,885125
2277,566,7064.0,512,885691
2278,187,1640.0,128,885878
2279,277,3368.0,256,886155
2280,551,6932.0,512,886706
2281,308,3500.0,256,887014
2282,196,1380.0,128,887210
2283,349,3220.0,256,887559
2284,528,6128.0,512,888087
2285,418,5356.0,512,888505
2286,517,6244.0,512,889022
2287,455,6400.0,512,889477
2288,819,12108.0,1024,890296
2289,732,10816.0,1024,891028
2290,286,3348.0,256,891314
2291,319,3508.0,256,891633
2292,253,2976.0,256,891886
2293,475,5352.0,512,892361
2294,430,5744.0,512,892791
2295,497,4740.0,512,893288
2296,215,2576.0,256,893503
2297,499,6288.0,512,894002
2298,506,6856.0,512,894508
2299,443,5424.0,512,894951
2300,372,5320.0,512,895323
2301,475,6344.0,512,895798
2302,236,2452.0,256,896034
2303,358,5044.0,512,896392
2304,413,5440.0,512,896805
2305,338,3096.0,256,897143
2306,268,3152.0,256,897411
2307,501,6360.0,512,897912
2308,504,6996.0,512,898416
2309,678,6176.0,512,899094
2310,204,1364.0,128,899298
2311,488,5844.0,512,899786
2312,582,6156.0,512,900368
2313,422,3152.0,256,900790
2314,647,10384.0,1024,901437
2315,258,2800.0,256,901695
2316,736,6380.0,512,902431
2317,499,7120.0,512,902930
2318,260,3020.0,256,903190
2319,239,2604.0,256,903429
2320,289,3384.0,256,903718
2321,402,5088.0,512,904120
2322,257,3084.0,256,904377
2323,265,3096.0,256,904642
2324,515,7084.0,512,905157
2325,423,5332.0,512,905580
2326,555,7092.0,512,906135
2327,368,3188.0,256,906503
2328,504,6996.0,512,907007
2329,315,3640.0,256,907322
2330,230,2424.0,256,907552
2331,479,5404.0,512,908031
2332,552,6400.0,512,908583
2333,373,4744.0,256,908956
2334,291,3056.0,256,909247
2335,482,6508.0,512,909729
2336,414,5360.0,512,910143
2337,524,6504.0,512,910667
2338,424,5472.0,512,911091
2339,545,5720.0,512,911636
2340,243,2992.0,256,911879
2341,283,3048.0,256,912162
2342,731,11620.0,1024,912893
2343,565,7472.0,512,913458
2344,275,3236.0,256,913733
2345,198,2308.0,256,913931
2346,710,6420.0,512,914641
2347,464,6344.0,512,915105
2348,264,3156.0,256,915369
2349,334,3168.0,256,915703
2350,547,6960.0,512,916250
2351,723,9304.0,512,916973
2352,403,5276.0,512,917376
2353,334,4492.0,512,917710
2354,569,7000.0,512,918279
2355,418,5624.0,512,918697
2356,1059,14800.0,1024,919756
2357,431,6140.0,512,920187
2358,358,5028.0,512,920545
2359,398,5280.0,512,920943
2360,261,3140.0,256,921204
2361,584,7044.0,512,921788
2362,602,7284.0,512,922390
2363,405,5280.0,512,922795
2364,378,4964.0,512,923173
2365,319,2932.0,256,923492
2366,630,10128.0,1024,924122
2367,559,7064.0,512,924681
2368,347,3996.0,256,925028
2369,553,7316.0,512,925581
2370,527,6952.0,512,926108
2371,617,6780.0,512,926725
2372,252,2372.0,256,926977
2373,401,5480.0,512,927378
2374,289,3196.0,256,927667
2375,341,3648.0,256,928008
2376,498,6908.0,512,928506
2377,139,644.0,64,928645
2378,172,1332.0,128,928817
2379,481,6732.0,512,929298
2380,522,6296.0,512,929820
2381,391,3192.0,256,930211
2382,426,5248.0,512,930637
2383,597,9732.0,1024,931234
2384,242,1768.0,128,931476
2385,486,6308.0,512,931962
2386,379,4052.0,256,932341
2387,310,3136.0,256,932651
2388,502,7072.0,512,933153
2389,293,3448.0,256,933446
2390,785,12524.0,1024,934231
2391,297,3420.0,256,934528
2392,539,5764.0,512,935067
2393,242,2996.0,256,935309
2394,461,5504.0,512,935770
2395,531,6824.0,512,936301
2396,236,2808.0,256,936537
2397,555,6480.0,512,937092
2398,440,5832.0,512,937532
2399,467,6428.0,512,937999
2400,491,3704.0,256,938490
2401,277,3088.0,256,938767
2402,763,11964.0,1024,939530
2403,271,3168.0,256,939801
2404,486,6620.0,512,940287
2405,766,8544.0,512,941053
2406,373,5104.0,512,941426
2407,306,3168.0,256,941732
2408,578,7212.0,512,942310
2409,504,6748.0,512,942814
2410,288,3028.0,256,943102
2411,195,2284.0,256,943297
2412,443,5448.0,512,943740
2413,255,3008.0,256,943995
2414,621,7164.0,512,944616
2415,403,5304.0,512,945019
2416,399,5212.0,512,945418
2417,322,3868.0,256,945740
2418,441,6472.0,512,946181
2419,424,5268.0,256,946605
2420,279,3240.0,256,946884
2421,670,7160.0,512,947554
2422,296,3572.0,256,947850
2423,599,6280.0,512,948449
2424,621,7108.0,512,949070
2425,449,5440.0,512,949519
2426,811,11548.0,1024,950330
2427,502,6872.0,512,950832
2428,534,6760.0,512,951366
2429,608,7452.0,512,951974
2430,284,3044.0,256,952258
2431,395,5372.0,512,952653
2432,447,6444.0,512,953100
2433,286,2576.0,256,953386
2434,271,3036.0,256,953657
2435,708,7196.0,512,954365
2436,205,1808.0,128,954570
2437,248,3016.0,256,954818
2438,332,3316.0,256,955150
2439,231,2768.0,256,955381
2440,309,3516.0,256,955690
2441,466,6440.0,512,956156
2442,362,4076.0,256,956518
2443,813,13656.0,1024,957331
2444,496,7140.0,512,957827
2445,286,3168.0,256,958113
2446,474,6248.0,512,958587
2447,259,3044.0,256,958846
2448,525,3324.0,256,959371
2449,316,3156.0,256,959687
2450,522,7092.0,512,960209
2451,376,3328.0,256,960585
2452,522,7304.0,512,961107
2453,886,12732.0,1024,961993
2454,251,2928.0,256,962244
2455,481,6320.0,512,962725
2456,402,3416.0,256,963127
2457,580,7040.0,512,963707
2458,368,5104.0,512,964075
2459,1110,14304.0,1024,965185
2460,503,5348.0,512,965688
2461,284,3188.0,256,965972
2462,325,3896.0,256,966297
2463,516,6500.0,512,966813
2464,263,2460.0,256,967076
2465,475,5744.0,512,967551
2466,795,10504.0,1024,968346
2467,416,5500.0,512,968762
2468,146,1340.0,128,968908
2469,283,3360.0,256,969191
2470,280,3388.0,256,969471
2471,232,2728.0,256,969703
2472,384,5384.0,512,970087
2473,208,1724.0,128,970295
2474,488,5456.0,512,970783
2475,528,6728.0,512,971311
2476,592,7068.0,512,971903
2477,446,5276.0,512,972349
2478,239,2744.0,256,972588
2479,378,5360.0,512,972966
2480,355,3260.0,256,973321
2481,212,2428.0,256,973533
2482,448,6224.0,512,973981
2483,513,7080.0,512,974494
2484,266,3120.0,256,974760
2485,318,3424.0,256,975078
2486,826,12116.0,1024,975904
2487,375,4888.0,512,976279
2488,279,3088.0,256,976558
2489,262,3100.0,256,976820
2490,247,2308.0,256,977067
2491,700,7196.0,512,977767
2492,496,7048.0,512,978263
2493,406,5500.0,512,978669
2494,567,6716.0,512,979236
2495,446,5436.0,512,979682
2496,561,7172.0,512,980243
2497,273,3060.0,256,980516
2498,506,6600.0,512,981022
2499,538,7532.0,512,981560
2500,333,3488.0,256,981893
2501,242,2852.0,256,982135
2502,415,5416.0,512,982550
2503,501,6968.0,512,983051
2504,395,5456.0,512,983446
2505,408,5472.0,512,983854
2506,206,2028.0,128,984060
2507,232,2740.0,256,984292
2508,508,7160.0,512,984800
2509,282,3104.0,256,985082
2510,401,4944.0,512,985483
2511,673,10800.0,1024,986156
2512,472,6932.0,512,986628
2513,248,2832.0,256,986876
2514,361,5204.0,512,987237
2515,199,2152.0,256,987436
2516,412,5608.0,512,987848
2517,144,1396.0,128,987992
2518,579,6756.0,512,988571
2519,215,1364.0,128,988786
2520,181,1440.0,128,988967
2521,428,5428.0,512,989395
2522,631,10360.0,1024,990026
2523,471,6448.0,512,990497
2524,452,5428.0,512,990949
2525,478,5476.0,512,991427
2526,304,3184.0,256,991731
2527,362,4980.0,512,992093
2528,260,3116.0,256,992353
2529,352,3916.0,256,992705
2530,287,3140.0,256,992992
2531,178,1620.0,128,993170
2532,516,7116.0,512,993686
2533,202,2324.0,256,993888
2534,160,1552.0,128,994048
2535,363,3760.0,256,994411
2536,530,7092.0,512,994941
2537,256,3032.0,256,995197
2538,567,4716.0,512,995764
2539,567,7640.0,512,996331
2540,507,7156.0,512,996838
2541,393,5296.0,512,997231
2542,563,6740.0,512,997794
2543,440,6136.0,512,998234
2544,328,3816.0,256,998562
2545,453,5452.0,512,999015
2546,379,3388.0,256,999394
